timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,humidity,dew_point,apparent_temp,precipitation,rain,pressure,cloud_cover,wind_speed,wind_dir,hour,day,month,dayofweek,is_weekend,hour_sin,hour_cos,day_sin,day_cos,co_rolling_mean_3,co_rolling_std_3,no_rolling_mean_3,no_rolling_std_3,no2_rolling_mean_3,no2_rolling_std_3,o3_rolling_mean_3,o3_rolling_std_3,so2_rolling_mean_3,so2_rolling_std_3,pm2_5_rolling_mean_3,pm2_5_rolling_std_3,pm10_rolling_mean_3,pm10_rolling_std_3,nh3_rolling_mean_3,nh3_rolling_std_3,aqi_lag_1,aqi_lag_3,aqi_lag_6,pm2_5_lag_1,pm2_5_lag_3,pm2_5_lag_6,pm10_lag_1,pm10_lag_3,pm10_lag_6,no2_to_o3_ratio,no2_to_so2,temp_humidity_index,pressure_change,rolling_pm2_5,rolling_temp
2025-09-30 13:00:00+00:00,3,95.97,0.0,0.11,59.99,0.48,21.44,86.4,0.0,35.5,52.0,24.1,41.2,0.0,0.0,999.2,25.0,11.5,67.0,13,30,9,1,0,-0.2588190451025208,-0.9659258262890683,-0.20129852008866114,0.9795299412524943,95.24333333333334,0.7152854907859424,0.0033333333333333335,0.005773502691896257,0.09000000000000001,0.020000000000000868,58.699999999999996,1.3828593565507423,0.47000000000000003,0.010000000000016558,21.113333333333333,0.3646002377034872,87.07666666666667,0.6061627944171379,0.0,0.0,3.0,3.0,3.0,21.18,20.02,18.01,87.26,86.52,77.18,0.0018336389092575612,0.22916618923710577,18.46,-1.2999999999999545,21.113333333333333,34.03333333333334
2025-10-09 12:00:00+00:00,3,98.08,0.01,0.06,66.8,0.29,14.06,60.97,0.0,32.0,34.0,14.2,34.2,0.0,0.0,1014.4,0.0,5.0,210.0,12,9,10,3,0,1.2246467991473532e-16,-1.0,0.9680771188662043,-0.2506525322587204,97.10000000000001,1.0690182411930396,0.01,0.0,0.05333333333333334,0.00577350269096973,65.82666666666667,0.9800680248495469,0.28,0.00999999999778895,14.326666666666666,0.3055050463303279,63.73666666666667,3.045526774357756,0.0,0.0,3.0,3.0,3.0,14.26,14.37,11.7,63.24,68.27,59.1,0.00089820357936821,0.20689583829021282,10.88,-0.7000000000000455,14.326666666666666,30.866666666666674
2025-10-05 23:00:00+00:00,1,95.57,0.0,0.08,51.23,0.32,6.21,19.99,0.0,27.8,82.0,24.3,31.6,0.0,0.0,1008.2,13.0,16.5,245.0,23,5,10,6,1,-0.25881904510252157,0.9659258262890681,0.8486442574947509,0.5289640103269624,97.40666666666668,1.8976915801404715,0.0,0.0,0.08,0.0,51.28,0.17058722109280783,0.32666666666666666,0.005773502688086264,6.163333333333334,0.056862407028826285,20.12666666666667,0.1950213663445207,0.0,0.0,2.0,1.0,1.0,6.18,5.98,5.96,20.35,18.7,13.87,0.0015615849783020698,0.2499992187524414,22.796,-0.09999999999990905,6.163333333333334,27.86666666666667
2025-10-08 00:00:00+00:00,2,90.45,0.0,0.05,53.14,0.08,5.87,28.67,0.0,26.6,69.0,20.4,29.2,0.0,0.0,1010.8,0.0,9.8,257.0,0,8,10,2,0,0.0,1.0,0.9987165071710528,-0.05064916883871264,90.36666666666667,0.07371114799127321,0.0,0.0,0.05,0.0,52.84,0.2645751311066286,0.09000000000000001,0.00999999999774305,6.12,0.29137604568608344,29.970000000000002,1.5951175505255155,0.0,0.0,2.0,2.0,2.0,6.05,7.06,9.53,29.49,35.55,49.91,0.0009409107839497407,0.6249921875976551,18.354,-0.20000000000004547,6.12,26.566666666666666
2025-09-24 06:00:00+00:00,1,83.74,0.01,0.05,40.56,0.28,4.27,15.39,0.0,27.4,80.0,23.7,31.5,0.0,0.0,1005.4,100.0,12.0,251.0,6,24,9,2,0,1.0,6.123233995736766e-17,-0.9884683243281114,0.15142777750457667,83.62,0.10816653825736865,0.01,0.0,0.05333333333333334,0.005773502691896247,40.68333333333333,0.1078579312481466,0.2833333333333334,0.005773502691904665,4.286666666666666,0.020816659994157268,15.22,0.18681541692440556,0.0,0.0,1.0,1.0,1.0,4.28,4.35,4.28,15.25,14.99,15.38,0.001232741586963965,0.17857079081860422,21.92,0.1999999999999318,4.286666666666666,26.633333333333336
2025-09-18 01:00:00+00:00,2,84.69,0.0,0.08,40.7,0.38,7.35,30.39,0.0,26.2,94.0,25.1,31.9,0.0,0.0,1006.3,72.0,7.2,270.0,1,18,9,3,0,0.25881904510252074,0.9659258262890683,-0.4853019625310808,-0.8743466161445822,84.85333333333334,0.2490649179066517,0.0,0.0,0.08666666666666667,0.005773502691896349,40.81333333333333,0.1709775813756398,0.38999999999999996,0.010000000000002661,7.276666666666666,0.12701705922177658,30.33666666666667,0.5718682832031899,0.0,0.0,2.0,2.0,2.0,7.35,6.83,7.0,30.88,28.1,29.06,0.0019656019173070784,0.21052576177431115,24.627999999999997,-0.40000000000009095,7.276666666666666,26.399999999999995
2025-09-18 10:00:00+00:00,2,84.12,0.01,0.04,40.2,0.3,6.84,28.63,0.0,28.9,78.0,24.6,33.5,0.1,0.1,1007.3,50.0,12.6,245.0,10,18,9,3,0,0.49999999999999994,-0.8660254037844387,-0.4853019625310808,-0.8743466161445822,84.27666666666667,0.2458319208972384,0.01,0.0,0.04,0.0,40.56666666666667,0.4168133075287472,0.2933333333333333,0.005773502691902653,6.8066666666666675,0.03055050463323071,28.133333333333336,0.5105226080535753,0.0,0.0,2.0,2.0,2.0,6.8,6.74,6.73,28.16,26.82,25.16,0.0009950248508700287,0.13333288889037037,22.541999999999998,0.2999999999999545,6.8066666666666675,27.933333333333334
2025-09-16 09:00:00+00:00,2,79.41,0.01,0.04,39.01,0.39,6.28,21.98,0.0,28.3,78.0,24.2,32.1,0.0,0.0,1005.9,100.0,16.7,259.0,9,16,9,1,0,0.7071067811865476,-0.7071067811865475,-0.10116832198743204,-0.9948693233918952,80.24333333333333,0.825126252965413,0.01,0.0,0.04666666666666667,0.005773502691896166,40.00333333333333,0.9708415593355167,0.39,0.0,6.196666666666666,0.09073771725885467,22.00666666666667,0.03785938897353258,0.0,0.0,2.0,2.0,2.0,6.21,6.0,6.19,21.99,21.86,21.57,0.0010253780818923846,0.10256383957989852,22.074,0.6999999999999318,6.196666666666666,27.766666666666666
2025-10-07 03:00:00+00:00,3,88.89,0.0,0.08,54.93,0.29,10.6,54.11,0.0,27.1,82.0,23.7,30.5,0.0,0.0,1008.2,6.0,17.3,269.0,3,7,10,1,0,0.7071067811865476,0.7071067811865476,0.9884683243281114,0.1514277775045767,88.39333333333333,0.49013603554394436,0.0,0.0,0.07333333333333333,0.0057735026909784375,53.61666666666667,1.2384398787723327,0.30666666666666664,0.015275252315076098,10.173333333333334,0.43523939772627407,51.03000000000001,3.0750121950974347,0.0,0.0,3.0,2.0,2.0,10.19,9.2,8.26,51.02,44.72,38.76,0.0014563990268268883,0.27586111772028377,22.222,-0.09999999999990905,10.173333333333334,27.16666666666667
2025-09-24 10:00:00+00:00,1,84.29,0.01,0.05,39.16,0.28,4.34,15.45,0.0,28.4,74.0,23.3,31.7,0.1,0.1,1006.5,99.0,15.8,251.0,10,24,9,2,0,0.49999999999999994,-0.8660254037844387,-0.9884683243281114,0.15142777750457667,84.03333333333335,0.2236813209272876,0.01,0.0,0.04666666666666667,0.005773502691896283,39.446666666666665,0.345301800361877,0.28,0.0,4.296666666666667,0.03785938897172498,15.383333333333335,0.06506407099134642,0.0,0.0,1.0,1.0,1.0,4.28,4.26,4.31,15.32,15.4,15.02,0.001276813041960852,0.17857079081860422,21.016,0.10000000000002274,4.296666666666667,28.099999999999998
2025-09-30 23:00:00+00:00,3,90.18,0.0,0.11,55.46,0.57,19.95,82.36,0.0,28.3,78.0,24.0,32.8,0.0,0.0,1001.2,2.0,11.0,88.0,23,30,9,1,0,-0.25881904510252157,0.9659258262890681,-0.20129852008866114,0.9795299412524943,90.70333333333333,0.5757024694489702,0.0,0.0,0.11,0.0,55.80666666666667,0.345012077083385,0.5733333333333334,0.0057735026919242885,19.78333333333333,0.14977761292467937,81.55333333333333,0.8050051759678398,0.0,0.0,3.0,3.0,3.0,19.74,19.74,20.56,81.55,80.29,81.81,0.001983411431961568,0.19298211757523234,22.074,0.3000000000000682,19.78333333333333,28.600000000000005
2025-09-23 23:00:00+00:00,1,82.72,0.0,0.06,39.5,0.33,4.21,14.92,0.0,27.0,79.0,23.1,30.7,0.0,0.0,1007.2,100.0,13.1,254.0,23,23,9,1,0,-0.25881904510252157,0.9659258262890681,-0.9987165071710528,-0.05064916883871355,82.83333333333333,0.12662279941695587,0.0,0.0,0.06,0.0,39.29333333333333,0.1887679351299212,0.33,0.0,4.12,0.08999999999988145,14.450000000000003,0.4650806381700559,0.0,0.0,1.0,1.0,1.0,4.12,3.93,3.44,14.44,13.61,11.94,0.0015189873033167771,0.18181763085566408,21.33,-0.39999999999997726,4.12,27.166666666666668
2025-09-16 21:00:00+00:00,2,81.36,0.0,0.08,43.54,0.46,8.28,32.88,0.0,27.4,87.0,25.1,32.6,0.0,0.0,1005.5,94.0,11.1,247.0,21,16,9,1,0,-0.7071067811865477,0.7071067811865474,-0.10116832198743204,-0.9948693233918952,81.37333333333333,0.15044378794957292,0.0,0.0,0.08,0.0,43.22,0.38691084244264623,0.47,0.010000000000000958,8.383333333333333,0.13796134724390494,35.09,2.1806191781235644,0.0,0.0,2.0,2.0,2.0,8.33,9.0,9.57,35.15,38.92,39.86,0.0018373908627149552,0.17391266540724912,23.837999999999997,0.8999999999999773,8.383333333333333,27.433333333333334
2025-09-24 01:00:00+00:00,1,82.98,0.0,0.06,40.17,0.33,4.34,15.52,0.0,26.6,82.0,23.3,30.3,0.0,0.0,1006.3,36.0,12.9,252.0,1,24,9,2,0,0.25881904510252074,0.9659258262890683,-0.9884683243281114,0.15142777750457667,82.83333333333333,0.13316656236528707,0.0,0.0,0.06,0.0,39.843333333333334,0.3353108010982894,0.33,0.0,4.276666666666666,0.0650640709863152,15.273333333333335,0.31390019645417866,0.0,0.0,1.0,1.0,1.0,4.28,4.12,3.8,15.38,14.44,13.15,0.0014936519419056027,0.18181763085566408,21.812,-0.5,4.276666666666666,26.833333333333332
2025-10-07 05:00:00+00:00,3,90.3,0.01,0.06,60.35,0.25,13.05,71.47,0.0,26.7,82.0,23.4,30.1,0.0,0.0,1008.0,0.0,15.8,277.0,5,7,10,1,0,0.9659258262890683,0.25881904510252074,0.9884683243281114,0.1514277775045767,89.61333333333334,0.7057147676918677,0.006666666666666685,0.005773502691884321,0.07,0.009999999999469262,57.67666666666667,2.7107440552979765,0.27,0.019999999998893247,11.786666666666667,1.2267980002156753,62.70000000000001,8.68139965673731,0.0,0.0,3.0,3.0,2.0,11.71,10.19,8.81,62.52,51.02,42.41,0.0009942004806263384,0.23999904000384,21.894000000000002,0.20000000000004547,11.786666666666667,26.900000000000002
2025-10-07 08:00:00+00:00,3,90.81,0.01,0.04,60.27,0.2,13.48,72.08,0.0,27.2,76.0,22.5,31.3,0.0,0.0,1009.9,0.0,7.8,296.0,8,7,10,1,0,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,90.81,0.06000000003952596,0.01,0.0,0.043333333333333335,0.005773502690965373,61.03,0.660075753228157,0.21333333333333335,0.01527525231506151,13.706666666666665,0.20256686138961746,74.45666666666666,2.05927980938306,0.0,0.0,3.0,3.0,3.0,13.87,13.05,10.19,75.58,71.47,51.02,0.0006636800951770351,0.19999900000499996,20.671999999999997,0.7999999999999545,13.706666666666665,26.700000000000003
2025-10-11 07:00:00+00:00,2,97.82,0.01,0.02,61.05,0.1,7.44,24.35,0.0,23.7,85.0,21.0,27.6,0.0,0.0,1012.7,0.0,3.4,357.0,7,11,10,5,1,0.9659258262890683,-0.25881904510252063,0.7907757369376989,-0.6121059825476626,97.94666666666666,0.11372481407607277,0.01,0.0,0.02666666666666667,0.005773502690957914,61.576666666666675,0.47710935154729883,0.09666666666666666,0.005773502687990165,7.463333333333334,0.025166114780430807,24.450000000000006,0.08717797883416112,0.0,0.0,2.0,2.0,2.0,7.49,7.47,7.67,24.51,24.55,25.3,0.000327600322234229,0.1999980000199998,20.145,0.7000000000000455,7.463333333333334,23.866666666666674
2025-09-16 18:00:00+00:00,2,80.43,0.0,0.09,41.77,0.49,9.0,38.92,0.0,28.0,85.0,25.1,32.9,0.0,0.0,1003.8,22.0,12.9,235.0,18,16,9,1,0,-1.0,-1.8369701987210297e-16,-0.10116832198743204,-0.9948693233918952,79.44333333333333,0.9351648695994365,0.0,0.0,0.09,0.0,40.64333333333334,1.096372807640272,0.5,0.010000000000000491,9.42,0.3897435053981269,40.10333333333334,1.1094292827096,0.0,0.0,2.0,2.0,2.0,9.49,9.57,7.42,40.27,39.86,28.5,0.0021546564004152166,0.183673094544705,23.8,0.8999999999999773,9.42,28.233333333333334
2025-09-18 11:00:00+00:00,2,83.93,0.01,0.05,39.88,0.29,6.85,28.76,0.0,29.3,75.0,24.5,34.2,0.1,0.1,1007.0,70.0,12.7,240.0,11,18,9,3,0,0.258819045102521,-0.9659258262890682,-0.4853019625310808,-0.8743466161445822,84.06666666666668,0.11930353444928317,0.01,0.0,0.043333333333333335,0.005773502691895955,40.18666666666667,0.30022213997813985,0.2933333333333333,0.005773502691902653,6.829999999999999,0.026457513110870197,28.51666666666667,0.31564748269836856,0.0,0.0,2.0,2.0,2.0,6.84,6.78,6.68,28.63,27.61,25.19,0.0012537612524132083,0.17241319857517737,21.975,-0.2999999999999545,6.829999999999999,28.733333333333334
2025-10-05 22:00:00+00:00,2,97.29,0.0,0.08,51.14,0.33,6.18,20.35,0.0,27.8,81.0,24.3,31.7,0.0,0.0,1008.3,40.0,16.3,234.0,22,5,10,6,1,-0.5000000000000004,0.8660254037844384,0.8486442574947509,0.5289640103269624,99.39333333333333,2.1201965317713816,0.0,0.0,0.08,0.0,51.60666666666666,0.5479355193209244,0.32666666666666666,0.005773502688086264,6.086666666666667,0.10066445913583556,19.696666666666673,0.8769454563032237,0.0,0.0,2.0,1.0,1.0,6.1,5.91,6.26,20.04,17.05,13.59,0.0015643331723830041,0.24242350780755212,22.518,1.0,6.086666666666667,28.0
2025-09-23 20:00:00+00:00,1,83.57,0.0,0.06,39.16,0.33,3.93,13.61,0.0,27.6,77.0,23.3,31.2,0.0,0.0,1006.4,76.0,14.1,242.0,20,23,9,1,0,-0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355,84.26,0.7218725649297943,0.0,0.0,0.06666666666666667,0.00577350269189623,39.35666666666666,0.23713568549083824,0.3233333333333333,0.0057735026919051345,3.7866666666666666,0.15044378795188432,13.123333333333335,0.5005330491926034,0.0,0.0,1.0,1.0,1.0,3.8,3.44,2.93,13.15,11.94,9.99,0.0015321756503530223,0.18181763085566408,21.252000000000002,0.6000000000000227,3.7866666666666666,27.933333333333334
2025-10-02 10:00:00+00:00,2,133.35,0.13,1.08,80.82,4.22,14.88,25.68,0.07,31.7,59.0,22.7,35.3,0.0,0.0,1004.9,0.0,11.6,68.0,10,2,10,3,0,0.49999999999999994,-0.8660254037844387,0.39435585511331855,0.9189578116202306,134.18666666666664,0.7295432360904811,0.17,0.03999999999999861,1.2066666666666668,0.1625833119767498,76.61,4.504342349333297,4.510000000000001,0.28053520278209,14.700000000000001,0.46679760067937176,26.536666666666672,0.7447370900734406,0.09333333333333334,0.02516611478423593,2.0,2.0,1.0,15.05,12.91,7.72,26.9,26.69,17.9,0.013363028787886307,0.25592410997059006,18.703,0.0,14.700000000000001,30.066666666666666
2025-09-29 02:00:00+00:00,2,89.86,0.0,0.08,54.28,0.62,8.94,49.19,0.0,26.6,93.0,25.5,31.7,0.0,0.0,1003.3,50.0,13.0,309.0,2,29,9,0,0,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,89.50333333333333,0.3231614663444558,0.0,0.0,0.07666666666666667,0.005773502691896105,53.97,0.5111751167653736,0.6033333333333334,0.015275252316530175,8.61,0.3517101079013673,46.99666666666667,2.477121985961454,0.0,0.0,2.0,2.0,2.0,8.65,7.89,8.0,47.49,41.02,39.41,0.0014738393243581556,0.12903204994830653,24.738000000000003,-0.5,8.61,26.766666666666666
2025-10-07 23:00:00+00:00,2,90.34,0.0,0.05,52.74,0.09,6.05,29.49,0.0,26.4,65.0,19.3,28.8,0.0,0.0,1011.0,0.0,7.5,255.0,23,7,10,1,0,-0.25881904510252157,0.9659258262890681,0.9884683243281114,0.1514277775045767,90.31666666666666,0.02081666011168434,0.0,0.0,0.05,0.0,52.803333333333335,0.20256686139007402,0.09666666666666668,0.005773502687989927,6.516666666666666,0.5093459858809188,32.263333333333335,3.0624391150401786,0.0,0.0,2.0,2.0,3.0,6.44,7.87,10.06,31.75,40.35,52.87,0.0009480470051564847,0.5555493827846357,17.16,0.0,6.516666666666666,26.766666666666666
2025-10-06 00:00:00+00:00,1,94.43,0.0,0.08,51.77,0.31,6.17,19.15,0.0,27.7,82.0,24.4,31.6,0.0,0.0,1007.7,9.0,16.5,247.0,0,6,10,0,0,0.0,1.0,0.9377521321470804,0.3473052528448203,95.76333333333332,1.4397684999111908,0.0,0.0,0.08,0.0,51.379999999999995,0.3407345007482585,0.32,0.009999999997798638,6.186666666666667,0.020816659989353104,19.830000000000002,0.6157921727316288,0.0,0.0,1.0,2.0,1.0,6.21,6.1,5.87,19.99,20.04,15.17,0.0015452964739173947,0.2580636836655366,22.714000000000002,-0.5,6.186666666666667,27.76666666666667
2025-09-28 23:00:00+00:00,2,89.31,0.0,0.08,52.06,0.58,7.89,41.02,0.0,27.2,93.0,25.9,32.3,0.0,0.0,1004.4,88.0,15.7,295.0,23,28,9,6,1,-0.25881904510252157,0.9659258262890681,-0.5712682150947924,0.8207634412072763,89.36333333333333,0.055075705441985874,0.0,0.0,0.08,0.0,51.15333333333333,0.8303212229815053,0.57,0.010000000000015606,7.78,0.10148891565085177,39.370000000000005,1.4450259513240882,0.0,0.0,2.0,2.0,2.0,7.69,8.0,8.94,38.76,39.41,39.65,0.0015366884069018746,0.13793079667104022,25.296,-0.7000000000000455,7.78,27.400000000000002
2025-09-16 22:00:00+00:00,2,80.9,0.0,0.09,43.57,0.47,8.5,33.07,0.0,27.4,88.0,25.1,32.6,0.0,0.0,1006.3,94.0,11.1,254.0,22,16,9,1,0,-0.5000000000000004,0.8660254037844384,-0.10116832198743204,-0.9948693233918952,81.26333333333334,0.325934553756782,0.0,0.0,0.08333333333333333,0.005773502691896354,43.48,0.13076696830498638,0.4666666666666666,0.005773502691898006,8.37,0.1153256259467954,33.7,1.2593252161377109,0.0,0.0,2.0,2.0,2.0,8.28,8.54,9.77,32.88,37.24,41.12,0.0020656414490327875,0.1914889542788207,24.112,0.7999999999999545,8.37,27.4
2025-10-06 01:00:00+00:00,1,93.94,0.0,0.08,53.09,0.29,5.94,17.6,0.0,27.8,81.0,24.3,31.6,0.0,0.0,1007.8,17.0,16.7,250.0,1,6,10,0,0,0.25881904510252074,0.9659258262890683,0.9377521321470804,0.3473052528448203,94.64666666666666,0.8363213098665103,0.0,0.0,0.08,0.0,52.03,0.9568698971125345,0.30666666666666664,0.015275252315076156,6.106666666666668,0.14571661996186547,18.913333333333338,1.212449311654237,0.0,0.0,1.0,2.0,1.0,6.17,6.18,5.91,19.15,20.35,17.05,0.0015068750893412113,0.27586111772028377,22.518,0.09999999999990905,6.106666666666668,27.76666666666667
2025-09-17 01:00:00+00:00,2,79.39,0.0,0.09,44.18,0.53,10.2,40.95,0.0,26.6,91.0,25.0,31.9,0.0,0.0,1005.4,44.0,9.9,249.0,1,17,9,2,0,0.25881904510252074,0.9659258262890683,-0.2993631229733582,-0.9541392564000488,79.78333333333335,0.4539089482846685,0.0,0.0,0.09,0.0,43.846666666666664,0.2995552258482646,0.5166666666666667,0.015275252316519787,9.616666666666667,0.5953430383680959,38.40333333333334,2.7484055984031124,0.0,0.0,2.0,2.0,2.0,9.64,8.5,8.54,38.77,33.07,37.24,0.0020371208230620004,0.16981100035660307,24.206,-0.39999999999997726,9.616666666666667,26.866666666666664
2025-09-24 15:00:00+00:00,1,86.67,0.0,0.07,40.16,0.29,4.57,15.63,0.0,28.9,74.0,23.8,32.3,0.1,0.1,1003.3,100.0,17.1,230.0,15,24,9,2,0,-0.7071067811865471,-0.7071067811865479,-0.9884683243281114,0.15142777750457667,85.94,0.7063285354548797,0.0,0.0,0.06666666666666667,0.005773502691896198,39.61333333333334,0.4997332621840986,0.2933333333333333,0.005773502691904809,4.546666666666667,0.025166114783842317,15.703333333333335,0.08082903769040671,0.0,0.0,1.0,1.0,1.0,4.55,4.46,4.28,15.69,15.76,15.32,0.0017430278450441278,0.2413784780052483,21.386,-0.5,4.546666666666667,28.666666666666668
2025-09-24 20:00:00+00:00,1,91.05,0.0,0.06,46.24,0.26,5.45,19.46,0.0,27.4,84.0,24.6,32.3,0.0,0.0,1004.2,17.0,10.9,230.0,20,24,9,2,0,-0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667,90.36333333333334,0.6616141876725786,0.0,0.0,0.06,0.0,45.16,1.1166467659918333,0.26666666666666666,0.005773502691904505,5.1433333333333335,0.30501366089622634,18.646666666666665,0.8875434261679009,0.0,0.0,1.0,1.0,1.0,5.14,4.61,4.55,18.78,16.31,15.69,0.001297577826609476,0.23076834319868,23.016,0.5,5.1433333333333335,27.700000000000003
2025-10-01 05:00:00+00:00,2,182.33,0.57,2.65,64.69,6.9,15.3,35.96,0.0,26.8,87.0,24.5,31.9,0.0,0.0,1000.6,11.0,8.8,23.0,5,1,10,2,0,0.9659258262890683,0.25881904510252074,0.20129852008866006,0.9795299412524945,202.29,20.256228671694487,0.54,0.18681541692269407,3.6099999999999994,0.9550392662084637,53.546666666666674,10.347977258060308,7.206666666666667,0.2655811238272276,15.043333333333335,0.22678918257547798,34.723333333333336,1.3766747376672384,0.0,0.0,2.0,2.0,3.0,14.87,14.74,19.95,34.97,30.6,82.36,0.04096459976867214,0.38405791535392525,23.316,0.6000000000000227,15.043333333333335,26.966666666666672
2025-09-29 08:00:00+00:00,3,91.32,0.01,0.07,50.43,0.62,11.6,67.13,0.0,27.4,87.0,25.1,32.9,0.0,0.0,1003.5,100.0,8.5,325.0,8,29,9,0,0,0.8660254037844387,-0.4999999999999998,-0.3943558551133187,0.9189578116202306,91.22999999999998,0.1153256259298218,0.01,0.0,0.07666666666666667,0.005773502691896091,51.07333333333333,0.6715901527966917,0.63,0.010000000000016964,10.976666666666667,0.6058327602014782,63.370000000000005,3.7158175412687724,0.0,0.0,3.0,3.0,2.0,10.94,9.91,8.94,63.28,56.28,49.19,0.0013880626335898746,0.11290304370476822,23.837999999999997,0.20000000000004547,10.976666666666667,26.53333333333333
2025-10-11 14:00:00+00:00,2,97.82,0.0,0.05,62.1,0.14,7.55,25.25,0.0,31.3,41.0,16.6,32.8,0.3,0.3,1012.1,36.0,9.3,226.0,14,11,10,5,1,-0.4999999999999997,-0.8660254037844388,0.7907757369376989,-0.6121059825476626,97.55333333333333,0.2602562839524661,0.0,0.0,0.04,0.009999999999461667,61.083333333333336,1.0739801363777841,0.12666666666666668,0.015275252315047798,7.413333333333333,0.13503086066948294,24.750000000000004,0.5325410782217943,0.0,0.0,2.0,2.0,2.0,7.41,7.27,7.38,24.81,23.98,24.19,0.0008051529661005964,0.3571403061406704,12.833,-0.5,7.413333333333333,31.433333333333337
2025-10-06 06:00:00+00:00,2,93.2,0.01,0.04,56.03,0.25,7.13,24.69,0.0,27.5,81.0,23.9,30.7,0.0,0.0,1007.3,5.0,19.6,259.0,6,6,10,0,0,1.0,6.123233995736766e-17,0.9377521321470804,0.3473052528448203,93.42999999999999,0.24637369990292313,0.01,0.0,0.049999999999999996,0.009999999999464229,56.39333333333334,0.3600462933198452,0.24,0.00999999999777885,6.243333333333335,0.8075477282075119,19.096666666666668,5.056335959302036,0.0,0.0,1.0,1.0,1.0,6.05,5.52,6.17,17.75,14.76,19.15,0.0007139032533659958,0.15999936000256001,22.275,0.7999999999999545,6.243333333333335,27.33333333333334
2025-10-10 05:00:00+00:00,2,96.4,0.0,0.03,64.22,0.12,11.81,45.37,0.0,24.3,88.0,22.1,28.3,0.0,0.0,1012.1,0.0,6.1,336.0,5,10,10,4,0,0.9659258262890683,0.25881904510252074,0.8978045395707416,-0.4403941515576344,96.53333333333335,0.14047538338464913,0.0,0.0,0.03666666666666667,0.00577350269096235,64.04333333333334,0.19139836293241502,0.11666666666666665,0.00577350268799895,11.57,0.25632011235927504,44.73666666666667,0.7158444896263847,0.0,0.0,2.0,2.0,2.0,11.6,10.94,10.05,44.88,42.77,39.4,0.00046714418456642503,0.24999791668402763,21.384,0.10000000000002274,11.57,24.433333333333337
2025-09-23 12:00:00+00:00,1,87.01,0.01,0.05,40.5,0.26,2.68,9.04,0.0,29.3,69.0,23.1,32.2,0.2,0.2,1007.9,100.0,17.9,244.0,12,23,9,1,0,1.2246467991473532e-16,-1.0,-0.9987165071710528,-0.05064916883871355,87.04,0.026457513057343094,0.01,0.0,0.043333333333333335,0.005773502691896208,39.943333333333335,0.5278573039498081,0.26,0.0,2.646666666666667,0.028867513459077895,8.783333333333337,0.22898325994311677,0.0,0.0,1.0,1.0,1.0,2.63,2.7,2.9,8.71,8.76,9.49,0.0012345678707514106,0.1923069526655667,20.217,-0.5,2.646666666666667,29.233333333333334
2025-09-16 11:00:00+00:00,2,78.49,0.01,0.05,37.49,0.41,6.87,25.29,0.0,29.0,76.0,24.3,32.4,0.2,0.2,1005.6,97.0,19.0,251.0,11,16,9,1,0,0.258819045102521,-0.9659258262890682,-0.10116832198743204,-0.9948693233918952,78.94333333333333,0.4601449047126234,0.01,0.0,0.04666666666666667,0.005773502691896166,38.23,0.7607890640641887,0.39666666666666667,0.011547005383793583,6.539999999999999,0.30116440692753793,23.403333333333336,1.7029484235682146,0.0,0.0,2.0,2.0,2.0,6.47,6.21,5.97,22.94,21.99,21.59,0.0013336889481544694,0.1219509220709218,22.04,-0.2999999999999545,6.539999999999999,28.666666666666668
2025-10-10 09:00:00+00:00,2,96.71,0.01,0.03,67.7,0.19,10.97,39.12,0.0,27.5,70.0,21.5,31.4,0.0,0.0,1013.6,0.0,5.5,316.0,9,10,10,4,0,0.7071067811865476,-0.7071067811865475,0.8978045395707416,-0.4403941515576344,96.69666666666667,0.10066445915515455,0.006666666666666685,0.005773502691884321,0.03,0.0,66.55,1.414885154349767,0.17,0.0264575131098002,11.156666666666666,0.22744962812279443,40.74666666666667,1.8059438898615165,0.0,0.0,2.0,2.0,2.0,11.09,11.9,11.3,40.43,45.23,43.96,0.00044313145578830937,0.1578939058215483,19.25,0.20000000000004547,11.156666666666666,25.66666666666667
2025-10-06 20:00:00+00:00,2,87.16,0.0,0.08,50.37,0.31,8.38,38.81,0.0,27.9,71.0,22.3,30.5,0.0,0.0,1007.8,0.0,17.0,250.0,20,6,10,0,0,-0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,87.92666666666666,0.8685812186196642,0.0,0.0,0.08,0.0,51.416666666666664,1.1701424414718944,0.3,0.009999999997793605,9.023333333333333,0.7321429732867025,41.35666666666667,2.9705611142224435,0.0,0.0,2.0,3.0,3.0,8.87,11.16,18.66,40.64,50.74,89.12,0.0015882469408726042,0.2580636836655366,19.808999999999997,0.8999999999999773,9.023333333333333,28.33333333333334
